	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	ODE/best/1/bin	2	30	0.5	1036726263.8361179	2651642684.616923	372912095.413321	169870579.18747213	678511180.8672453	400082529.60476583	391727023.1371848	626474205.4975628	354747160.48932385	2582970926.27	416948166.19784665	230775008.20141906	666100953.9881303	320270131.69926345	304972683.4877193	540289833.9367809	473371606.68136734	194621445.45206738	570653668.376042	382209013.47720855	618014697.9530907	256901413.93042254	218424139.64848614	360785735.1212775	120448433.27558951	242497172.1554652	1000439489.4691756	172956996.27576935	1054846302.1490136	338214513.0633484	829637175.4065275	414650888.89555377	349291064.2686495	538455290.3337076	132530474.54856898	930287987.7830229	416350011.0179785	134881226.9538186	1895970137.964157	324829064.05151135	363963341.8526592	1411475284.3465645	1443738211.557442	385744793.6265497	409605901.0264941	738077588.2095435	309637391.78391886	422875044.1451064	375278049.5529857	1043312366.2869459	2373270226.5143957	646926815.1683432	12:12:36	145170
