	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	GA/uniform/1/one	1	10	1.0	47514665.9819026	25457817.242254864	55429547.44989994	142134171.87130058	143268202.79631072	179254956.29157394	176270647.19826272	130446902.67931843	46921447.44212978	45886658.944809	207492792.38989076	19498836.537397142	98911298.63344772	181062441.06066433	87227020.63214758	48153841.429824255	73960119.65056981	90769952.14331935	78796541.02123323	52074821.57115654	56513369.54499171	149892323.30513507	66078132.265838236	54447895.525441155	33591686.50645231	19350844.798753288	85009491.45355244	131515411.80780508	46695990.345746614	72288974.13628614	123762426.88300285	21021173.605273925	72185232.36046492	49306833.53704816	54675974.61685321	124257949.6228009	67573245.67222741	120782435.55529232	96458522.4764266	29987544.397733912	66395854.57884164	116931581.57213697	37084850.394874446	63462539.391679734	65350056.723515406	38096671.95843595	61593848.63835366	81083964.11101314	86756278.9707462	58565341.668306276	117876277.70644036	82335792.29605654	15:38:45	51011
