	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	DE/best/1/bin	1	10	0.5	9.651728305470897e-09	9.401347256243753e-09	5.797119229100645e-09	9.1271203928045e-09	8.333856271747209e-09	9.879713047666883e-09	9.491714081377722e-09	9.74166880496341e-09	8.832984121909249e-09	9.936968581314432e-09	8.262063033726008e-09	9.059903050001594e-09	7.220506859084708e-09	8.964477160589013e-09	9.755112273523991e-09	9.828497127273295e-09	8.007816632016329e-09	8.774534876465623e-09	9.97343363451364e-09	9.934353784046834e-09	9.392152833243017e-09	9.832490377448266e-09	9.979075343835575e-09	3.8281768865999766e-09	9.75434488736937e-09	9.617977525522292e-09	9.788323040993419e-09	9.960587021851097e-09	9.980567483580671e-09	9.867136441243929e-09	6.866116564197e-09	9.680078960627725e-09	6.506226668534509e-09	7.0062071699794615e-09	9.563521530253638e-09	9.75049374574155e-09	9.471179396314255e-09	9.69383506799204e-09	9.433477998754825e-09	9.548458024255524e-09	9.79545689006045e-09	8.023846476135077e-09	9.78627667791443e-09	8.649550409245421e-09	9.14648978778132e-09	8.315083732668427e-09	9.533280831419688e-09	9.746315754455281e-09	9.792955779630574e-09	9.62307922236505e-09	9.018464197652065e-09	9.037767553951092e-09	1:34:03	38130
