	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	DE/best/1/bin	6	30	0.9	12.06932465063835	9.012727982744309	14.289742404442677	14.925344695777198	10.627342644383816	13.364145786330027	11.3583757968604	12.162669663222346	16.381659874766456	12.397048301641007	12.834483330538092	12.73237219293162	17.97709972110556	8.524544317028017	14.140195591161842	15.40571645343266	16.449569066380604	8.769326236753159	6.53379753721515	11.150213523898856	11.128765037198605	14.167262179352406	12.738964620818251	15.320641216598574	16.95386704152827	10.899369839238943	13.16939459898299	13.630176168780395	11.57590463672318	8.772989592260046	16.798943716789722	14.614167500210556	6.539452329220808	13.23042823980336	11.564117796366531	10.97604886410977	11.046412226920324	13.416412555493707	9.56801811610012	9.318984931389537	15.338920907556599	11.55016602345313	10.564562556969236	16.875991427592453	14.165107823383437	12.233265844292305	10.578712138534001	13.896565797916537	12.09741251340131	11.09112795999863	9.371184795600357	12.437236054271299	9:21:40	261300
