	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	DE/best/1/bin	6	10	1	1.068851230092264	0.16455414225242748	0.28199484563629085	2.3945754284394525	1.0742234568089088	0.019722970769862513	0.8966402521689361	0.5189611499401963	0.9912501037156289	0.17952962569825104	1.595460876990387	2.824208002039086e-05	0.2820513299199092	5.233914635027759e-09	0.11872748247367326	0.06763015217802604	0.11570166654109926	0.13159490245050165	0.09873810806709571	3.15165389355775	0.0020572891648953373	1.8386794664181707	0.4593048508351103	1.581952254094972	1.9697186118739864	0.0018074981122708778	4.198261201998662	9.48944034462329e-09	1.0421044253961327	2.4895901412770627	2.398222543691645	1.5	1.6507236184613703	0.13169959776621454	1.5348391061550046	0.13178332651887104	1.6004908388822514e-05	4.909907147521153e-09	0.46426479974797985	0.13161526997805595	4.6236408252298133e-05	0.07191469767337821	0.5614260646079856	1.5325987198719986	1.5	0.5189650233763814	0.9663642650431257	9.089262675843202e-09	0.008872039702282564	8.3687154983636e-09	3.211551631920884e-05	0.7811519424602047	2:06:22	96780
