	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	GA/uniform/1/one	1	10	1	35408649.846025616	67381864.54696338	42858813.4518164	56246928.94317704	105155751.00372252	46463293.50310828	85601765.81124046	42216178.85214284	48525390.03699241	192044419.51112887	47520287.92642329	77366184.59134895	64469369.8540019	104889227.01093982	53132184.801995635	77602473.34900334	65145355.47996774	74575994.08716595	103931263.812049	63330528.062037975	87219881.70227256	80712341.19908841	45109180.63753484	133820606.51770414	51664830.055616826	69169458.7346462	78586820.93733269	85541328.30670863	108285684.91208912	97617844.357193	66069551.96902252	52556143.87472428	166452168.3519643	100822841.25821924	85559213.63769239	32353471.14981434	71933488.97593808	61372564.21454801	158759107.25816333	57325465.58588832	48307235.72905248	61696028.76487586	132187541.98249127	93618675.62313779	66212349.58123012	29749896.790404625	141014967.1817191	107993879.41825993	51790894.10136521	59896245.91917144	71499740.76832101	78603242.62700865	16:41:25	57736
