	algorithm	#Fc	D	percFES	run_1	run_2	run_3	run_4	run_5	run_6	run_7	run_8	run_9	run_10	run_11	run_12	run_13	run_14	run_15	run_16	run_17	run_18	run_19	run_20	run_21	run_22	run_23	run_24	run_25	run_26	run_27	run_28	run_29	run_30	run_31	run_32	run_33	run_34	run_35	run_36	run_37	run_38	run_39	run_40	run_41	run_42	run_43	run_44	run_45	run_46	run_47	run_48	run_49	run_50	run_51	mean	elapsed_time	evals
0	CDE/best/1/bin	14	10	0.2	0.2421000216554603	0.19983599751685688	0.3278220257388966	0.2964798794973831	0.1976754429945231	0.3018492490573408	0.2941194216252825	0.32344651001631064	0.4344024715564956	0.3573607514210835	0.24221032654099872	0.13308635643579692	0.22337346868653185	0.22968608931228118	0.2662103673446836	0.32479967771860174	0.3471245647701835	0.1435514640272686	0.2550484642099491	0.22163522221035237	0.33352925537792544	0.15007990221965883	0.14374790841543472	0.35897089704803875	0.16906750960038153	0.18712178725058948	0.33887637246084523	0.3056500879233681	0.6220572215079301	0.357883385431478	0.2744213038649832	0.17805268736447033	0.20209812167922792	0.16741883572217375	0.3642301731003954	0.28033049356758966	0.3559513005750432	0.4150310143575098	0.32775100073604335	0.36884568030677656	0.24115606991813365	0.32159401759372486	0.09303561082674605	0.35556547823716755	0.2551263293221382	0.3654370970493801	0.11645305442857534	0.12678795551369149	0.38279817209104294	0.3655301055671316	0.25137781531952896	0.2772116552296746	1:30:02	20000
