Algorithm,Fi - D30,Best,Worst,Median,Mean,Std Dev,Success Rate (%),Elapsed Time (min)
QODE/best/1/bin,F2,5.35E-05,3.35E+04,7.59E+03,1.01E+04,1.02E+04,0.00,518.32
